name,url,last_day,last_month,last_week,updated_at
pyglet,https://pypi.org/simple/pyglet/,39585,972788,241588,1769718661.0231807
livekit-plugins-openai,https://pypi.org/simple/livekit-plugins-openai/,38405,972620,243260,1769683969.604103
scim2-filter-parser,https://pypi.org/simple/scim2-filter-parser/,52219,972034,262249,1769733628.2393968
latexcodec,https://pypi.org/simple/latexcodec/,43810,971977,247798,1769681973.7150931
types-tzlocal,https://pypi.org/simple/types-tzlocal/,58927,969943,262956,1769753389.249607
pylint-pydantic,https://pypi.org/simple/pylint-pydantic/,52939,969912,254320,1769719503.3518322
gto,https://pypi.org/simple/gto/,47065,969865,275657,1769651180.8114407
textstat,https://pypi.org/simple/textstat/,43865,969813,217332,1769748196.5310035
facexlib,https://pypi.org/simple/facexlib/,33889,969807,266421,1769641824.7072804
configcat-client,https://pypi.org/simple/configcat-client/,52690,969624,287851,1769624338.5565178
unsloth,https://pypi.org/simple/unsloth/,41686,969371,284570,1769754491.5406082
uptime-kuma-api,https://pypi.org/simple/uptime-kuma-api/,32579,969132,231994,1769754695.601092
dvc-http,https://pypi.org/simple/dvc-http/,47676,968404,289477,1769637357.3319428
strawberry-graphql-django,https://pypi.org/simple/strawberry-graphql-django/,61059,968030,241317,1769743248.007996
maison,https://pypi.org/simple/maison/,34196,967936,248956,1769686388.53153
patool,https://pypi.org/simple/patool/,36735,967327,234592,1769708063.553215
trafaret,https://pypi.org/simple/trafaret/,55007,967233,274509,1769751214.454018
locate,https://pypi.org/simple/locate/,19254,965904,150932,1769768495.012804
yamlfix,https://pypi.org/simple/yamlfix/,32022,965641,236697,1769771017.7716448
gluonts,https://pypi.org/simple/gluonts/,16802,964801,130313,1769649368.3119893
pytest-flask,https://pypi.org/simple/pytest-flask/,37299,963768,233898,1769722284.2343554
types-babel,https://pypi.org/simple/types-babel/,66794,963764,413329,1769753232.0011308
hud-python,https://pypi.org/simple/hud-python/,107275,962842,364524,1769654141.0627458
djangorestframework-dataclasses,https://pypi.org/simple/djangorestframework-dataclasses/,60692,962733,270994,1769635087.1716547
google-cloud-scheduler,https://pypi.org/simple/google-cloud-scheduler/,31869,962014,182734,1769649810.580278
traittypes,https://pypi.org/simple/traittypes/,36964,961811,248643,1769751252.886295
dagster-docker,https://pypi.org/simple/dagster-docker/,60922,960505,270773,1769627570.2097342
case-conversion,https://pypi.org/simple/case-conversion/,30988,960242,192064,1769619039.4654536
readabilipy,https://pypi.org/simple/readabilipy/,31411,959552,219733,1769727536.5512235
wasmer-compiler-cranelift,https://pypi.org/simple/wasmer-compiler-cranelift/,63040,958457,277199,1769757923.653634
backports.cached-property,https://pypi.org/simple/backports-cached-property/,37729,958383,230632,1769613264.8306773
drf-spectacular-sidecar,https://pypi.org/simple/drf-spectacular-sidecar/,49825,958203,268014,1769636616.5809872
cerberus-python-client,https://pypi.org/simple/cerberus-python-client/,33702,957691,235529,1769619847.6319706
types-passlib,https://pypi.org/simple/types-passlib/,48458,957609,273982,1769753369.294564
pymarkdownlnt,https://pypi.org/simple/pymarkdownlnt/,57547,957433,298981,1769719679.4197395
sanic-ext,https://pypi.org/simple/sanic-ext/,60792,956107,311021,1769732633.2143326
domdf-python-tools,https://pypi.org/simple/domdf-python-tools/,39528,955904,213575,1769636015.832973
liccheck,https://pypi.org/simple/liccheck/,45809,955757,275625,1769683195.0838153
casbin,https://pypi.org/simple/casbin/,45546,955689,254118,1769619036.6504009
tree-sitter-cpp,https://pypi.org/simple/tree-sitter-cpp/,54168,955594,247818,1769751544.03734
bce-python-sdk,https://pypi.org/simple/bce-python-sdk/,46317,955540,234436,1769614014.3266206
sqlitedict,https://pypi.org/simple/sqlitedict/,47687,954988,250208,1769741625.1890028
azureml-featurestore,https://pypi.org/simple/azureml-featurestore/,38786,954318,260966,1769613075.3054705
hera,https://pypi.org/simple/hera/,102268,953631,475174,1769652708.3129318
cerebras-cloud-sdk,https://pypi.org/simple/cerebras-cloud-sdk/,40016,952786,277942,1769619864.148326
ddgs,https://pypi.org/simple/ddgs/,50687,952147,294624,1769629366.30962
uszipcode,https://pypi.org/simple/uszipcode/,39263,952028,226451,1769755020.9107695
lingua-language-detector,https://pypi.org/simple/lingua-language-detector/,35254,951024,204278,1769683530.0524693
fcache,https://pypi.org/simple/fcache/,56004,947571,271344,1769642898.1874278
django-object-actions,https://pypi.org/simple/django-object-actions/,50744,946143,267836,1769633650.3454504
zipfile36,https://pypi.org/simple/zipfile36/,32469,945449,218929,1769763787.7674108
tensorflow-addons,https://pypi.org/simple/tensorflow-addons/,33579,945054,232588,1769747119.6875887
openstacksdk,https://pypi.org/simple/openstacksdk/,46307,945023,272609,1769705182.3638937
arize-phoenix-otel,https://pypi.org/simple/arize-phoenix-otel/,54849,944891,265461,1769610198.3321364
openapi-python-client,https://pypi.org/simple/openapi-python-client/,49661,944584,268890,1769704668.408836
ariadne-codegen,https://pypi.org/simple/ariadne-codegen/,57284,943326,253981,1769610144.3292885
anki,https://pypi.org/simple/anki/,37961,942827,233000,1769608608.908919
pycognito,https://pypi.org/simple/pycognito/,43595,942259,269854,1769717034.3260376
clang,https://pypi.org/simple/clang/,40052,942022,255077,1769621586.352341
fancycompleter,https://pypi.org/simple/fancycompleter/,47815,941822,250423,1769642111.5627208
segment-anything,https://pypi.org/simple/segment-anything/,32792,941427,226758,1769734780.99528
apache-airflow-providers-apache-spark,https://pypi.org/simple/apache-airflow-providers-apache-spark/,31190,940970,189246,1769609164.2223244
pydicom,https://pypi.org/simple/pydicom/,44580,940642,259830,1769717713.4972239
dspy-ai,https://pypi.org/simple/dspy-ai/,38181,940331,245763,1769636974.0272596
yaml-config,https://pypi.org/simple/yaml-config/,64908,940060,278651,1769762057.4276466
legacy-api-wrap,https://pypi.org/simple/legacy-api-wrap/,38402,939200,293340,1769682461.6990585
openevals,https://pypi.org/simple/openevals/,58094,938673,298943,1769704869.7841299
usaddress-scourgify,https://pypi.org/simple/usaddress-scourgify/,64782,938261,278085,1769754870.7696846
e2b-code-interpreter,https://pypi.org/simple/e2b-code-interpreter/,44577,938061,264450,1769637600.393855
litellm-proxy-extras,https://pypi.org/simple/litellm-proxy-extras/,43355,937901,248897,1769683840.9742832
pythainlp,https://pypi.org/simple/pythainlp/,42646,937321,250996,1769722565.33961
ldapdomaindump,https://pypi.org/simple/ldapdomaindump/,33764,936774,211835,1769682281.3572037
nvidia-nccl-cu11,https://pypi.org/simple/nvidia-nccl-cu11/,35540,936284,209981,1769698865.927669
types-boto3-sqs,https://pypi.org/simple/types-boto3-sqs/,53710,935893,264420,1769753318.493074
cyclonedx-bom,https://pypi.org/simple/cyclonedx-bom/,51062,935529,281710,1769627265.7048976
pycollada,https://pypi.org/simple/pycollada/,40457,935325,257978,1769717050.0320365
hypothesis-graphql,https://pypi.org/simple/hypothesis-graphql/,42626,935155,242377,1769654619.062712
codemagic-cli-tools,https://pypi.org/simple/codemagic-cli-tools/,49666,933530,253221,1769623019.6149569
dify_plugin,https://pypi.org/simple/dify-plugin/,55120,933149,256183,1769630933.0513313
apache-airflow-providers-trino,https://pypi.org/simple/apache-airflow-providers-trino/,29297,932292,227833,1769609173.8316405
async-stripe,https://pypi.org/simple/async-stripe/,102312,932160,347134,1769611044.622135
django-mathfilters,https://pypi.org/simple/django-mathfilters/,51744,932116,280441,1769633404.0056746
geohash2,https://pypi.org/simple/geohash2/,38648,930652,234745,1769648076.7238832
pep8,https://pypi.org/simple/pep8/,48195,929423,233968,1769708871.982434
pysbd,https://pypi.org/simple/pysbd/,39778,929361,241858,1769721459.8621087
aqt,https://pypi.org/simple/aqt/,37730,929080,230658,1769609777.721604
thop,https://pypi.org/simple/thop/,35803,929036,229930,1769748783.255123
starlette-testclient,https://pypi.org/simple/starlette-testclient/,36558,928456,231157,1769742438.6867135
opentelemetry-instrumentation-aio-pika,https://pypi.org/simple/opentelemetry-instrumentation-aio-pika/,52183,927868,287303,1769705238.1085715
opentelemetry-exporter-prometheus-remote-write,https://pypi.org/simple/opentelemetry-exporter-prometheus-remote-write/,35172,927738,217822,1769705216.3358576
inscriptis,https://pypi.org/simple/inscriptis/,48173,927085,298441,1769656491.45797
ezdxf,https://pypi.org/simple/ezdxf/,37578,927020,223356,1769641559.0873282
graphene-django,https://pypi.org/simple/graphene-django/,42380,926925,237156,1769650515.1193924
flasgger,https://pypi.org/simple/flasgger/,30207,926321,166561,1769644417.706169
prettierfier,https://pypi.org/simple/prettierfier/,24449,926224,180320,1769712602.8745673
ratelimiter,https://pypi.org/simple/ratelimiter/,40404,924810,227321,1769727025.772039
azure-mgmt-databoxedge,https://pypi.org/simple/azure-mgmt-databoxedge/,37073,924698,222212,1769676024.3001
pymiscutils,https://pypi.org/simple/pymiscutils/,24152,924655,179191,1769719811.8442733
infi.systray,https://pypi.org/simple/infi-systray/,24267,924140,179338,1769656249.2450838
pyiotools,https://pypi.org/simple/pyiotools/,24160,924125,179202,1769719138.3058221
mlxtend,https://pypi.org/simple/mlxtend/,31947,923303,222215,1769691108.4553611
snapshottest,https://pypi.org/simple/snapshottest/,62246,923100,279743,1769770261.893718
lmnr,https://pypi.org/simple/lmnr/,64410,923055,367535,1769684586.149621
maybe-else,https://pypi.org/simple/maybe-else/,24243,922992,179128,1769687539.3915992
pysubtypes,https://pypi.org/simple/pysubtypes/,24132,922971,178853,1769721975.2946694
python3-xlib,https://pypi.org/simple/python3-xlib/,32130,922523,228322,1769722636.1046007
types-mypy-extensions,https://pypi.org/simple/types-mypy-extensions/,56570,922456,388164,1769753366.5508142
pathmagic,https://pypi.org/simple/pathmagic/,24115,922295,178767,1769708038.771181
cron-validator,https://pypi.org/simple/cron-validator/,55751,921414,258570,1769625887.3743956
llama-index-multi-modal-llms-openai,https://pypi.org/simple/llama-index-multi-modal-llms-openai/,39418,921338,219376,1769684136.8725467
bubus,https://pypi.org/simple/bubus/,42722,921106,242862,1769617440.9058597
mypy-boto3-partnercentral-channel,https://pypi.org/simple/mypy-boto3-partnercentral-channel/,65852,920073,353603,1769768816.8023312
cloudinary,https://pypi.org/simple/cloudinary/,55239,920059,310645,1769622275.7347546
google-cloud-functions,https://pypi.org/simple/google-cloud-functions/,24724,918423,127188,1769649789.4558623
math-verify,https://pypi.org/simple/math-verify/,37889,917634,228898,1769687237.7806284
gspread-formatting,https://pypi.org/simple/gspread-formatting/,39959,917119,245005,1769651096.9062088
xopen,https://pypi.org/simple/xopen/,46337,916480,254617,1769761556.754979
tensorflow-cpu,https://pypi.org/simple/tensorflow-cpu/,34423,916259,219258,1769747121.920126
pysnmp,https://pypi.org/simple/pysnmp/,44237,916107,252101,1769721744.4972365
lia-web,https://pypi.org/simple/lia-web/,45057,915625,249922,1769682769.0256457
awsiotsdk,https://pypi.org/simple/awsiotsdk/,23314,915353,219895,1769612658.7898986
terminal-bench,https://pypi.org/simple/terminal-bench/,1894,915287,60800,1769770522.3303277
apify-shared,https://pypi.org/simple/apify-shared/,48020,914721,255530,1769609348.33684
docstring-to-markdown,https://pypi.org/simple/docstring-to-markdown/,45543,914233,256455,1769635826.8119936
skops,https://pypi.org/simple/skops/,227668,914005,455087,1769738103.679348
telnetlib3,https://pypi.org/simple/telnetlib3/,58703,913897,276536,1769746857.8166673
gherkin-official,https://pypi.org/simple/gherkin-official/,50340,912855,254661,1769648552.9438305
pre-commit-hooks,https://pypi.org/simple/pre-commit-hooks/,42122,912679,233982,1769712374.221624
application-properties,https://pypi.org/simple/application-properties/,62930,912298,297527,1769609611.1775458
mpi4py,https://pypi.org/simple/mpi4py/,51525,912266,256997,1769692441.4710402
unitycatalog-langchain,https://pypi.org/simple/unitycatalog-langchain/,35811,910992,210583,1769754348.659684
opentelemetry-instrumentation-mysql,https://pypi.org/simple/opentelemetry-instrumentation-mysql/,52234,910683,286512,1769705242.663092
ruptures,https://pypi.org/simple/ruptures/,33210,910426,216846,1769770024.3870182
apify-client,https://pypi.org/simple/apify-client/,47576,909684,252077,1769609348.0893672
svg.path,https://pypi.org/simple/svg-path/,35230,908083,231522,1769744590.3918412
django-mptt,https://pypi.org/simple/django-mptt/,45571,906119,229579,1769633528.1033878
acryl-datahub-airflow-plugin,https://pypi.org/simple/acryl-datahub-airflow-plugin/,35842,904311,208981,1769604916.551857
google-cloud-pipeline-components,https://pypi.org/simple/google-cloud-pipeline-components/,36144,903635,226280,1769649800.9172928
sparse,https://pypi.org/simple/sparse/,40079,903446,234279,1769770283.5068197
unitycatalog-ai,https://pypi.org/simple/unitycatalog-ai/,36351,903284,209132,1769754347.8924217
pyod,https://pypi.org/simple/pyod/,39216,903276,236993,1769720264.6019123
anki-release,https://pypi.org/simple/anki-release/,36681,902879,224041,1769608610.3976698
shellescape,https://pypi.org/simple/shellescape/,35752,902634,218020,1769736123.9854722
anki-audio,https://pypi.org/simple/anki-audio/,36657,902298,224104,1769608608.9271257
honcho,https://pypi.org/simple/honcho/,39933,902265,254728,1769653501.3828418
browserforge,https://pypi.org/simple/browserforge/,63406,900145,350903,1769617222.3733974
jinja2-ansible-filters,https://pypi.org/simple/jinja2-ansible-filters/,39036,899633,219444,1769658602.5845222
python-fsutil,https://pypi.org/simple/python-fsutil/,39670,899180,221177,1769723007.6391706
guppy3,https://pypi.org/simple/guppy3/,36338,899120,245904,1769651309.914287
types-sqlalchemy-utils,https://pypi.org/simple/types-sqlalchemy-utils/,30548,898593,209466,1769753386.4643757
requests-pkcs12,https://pypi.org/simple/requests-pkcs12/,39712,898534,234118,1769728974.6415575
jsmin,https://pypi.org/simple/jsmin/,43508,898041,248362,1769659165.84888
manifold3d,https://pypi.org/simple/manifold3d/,34972,897871,236459,1769686584.1678107
jupyter-kernel-gateway,https://pypi.org/simple/jupyter-kernel-gateway/,18545,896893,150991,1769659643.0236757
kagglesdk,https://pypi.org/simple/kagglesdk/,65919,896359,369943,1769660158.4121978
stable-baselines3,https://pypi.org/simple/stable-baselines3/,36664,893936,205441,1769742218.4355996
flash-attn,https://pypi.org/simple/flash-attn/,42495,893222,247716,1769644422.634979
langgraph-checkpoint-sqlite,https://pypi.org/simple/langgraph-checkpoint-sqlite/,39693,892743,257008,1769681730.6641102
praw,https://pypi.org/simple/praw/,31655,892550,205403,1769712354.2077146
flake8-noqa,https://pypi.org/simple/flake8-noqa/,57427,892258,271289,1769644353.1314037
cma,https://pypi.org/simple/cma/,43449,892239,286230,1769622507.8441348
blessings,https://pypi.org/simple/blessings/,36812,890831,214482,1769615623.5444207
httpretty,https://pypi.org/simple/httpretty/,44360,890386,269186,1769654017.3088672
types-boto3-rds,https://pypi.org/simple/types-boto3-rds/,51079,889801,250388,1769753307.970073
tabula-py,https://pypi.org/simple/tabula-py/,34432,889254,223414,1769745591.2700477
types-boto3-dynamodb,https://pypi.org/simple/types-boto3-dynamodb/,52020,889251,252939,1769753253.4008212
mkdocs-glightbox,https://pypi.org/simple/mkdocs-glightbox/,41217,888524,246171,1769690612.8138459
pyviz-comms,https://pypi.org/simple/pyviz-comms/,39740,887304,242557,1769724463.495026
feu,https://pypi.org/simple/feu/,29417,887104,174676,1769643264.776204
typing-utils,https://pypi.org/simple/typing-utils/,34932,885920,226247,1769753426.3669667
cibuildwheel,https://pypi.org/simple/cibuildwheel/,47506,885479,252430,1769621134.195064
apache-airflow-providers-tableau,https://pypi.org/simple/apache-airflow-providers-tableau/,32204,884419,194212,1769609171.7759688
scooby,https://pypi.org/simple/scooby/,43940,884214,259296,1769733752.646394
splunk-sdk,https://pypi.org/simple/splunk-sdk/,36266,883997,231206,1769770296.1626432
unitycatalog-client,https://pypi.org/simple/unitycatalog-client/,34454,883911,203261,1769770767.5891163
prawcore,https://pypi.org/simple/prawcore/,31291,883079,202309,1769712354.5721216
django-linear-migrations,https://pypi.org/simple/django-linear-migrations/,54882,882850,242462,1769633286.0475557
fal-client,https://pypi.org/simple/fal-client/,47941,882683,249201,1769642046.802124
locust-plugins,https://pypi.org/simple/locust-plugins/,43810,882181,293165,1769684804.1588478
vhacdx,https://pypi.org/simple/vhacdx/,32977,880868,225712,1769756157.110555
grain,https://pypi.org/simple/grain/,25287,880825,198004,1769650408.9157631
